NAME,XCOORDS,YCOORDS,ZCOORDS,N_GAUGE,H_GAUGE,F_GAUGE,D_GAUGE,B_GAUGE,K_GAUGE,300_GAUGE,PRD_GAUGE,STAGE
699-95-48C,575231.7,152573.73,130.082,5264.614752463886,2491.6041709461756,7246.092334893365,2591.5999448409607,12723.965196234856,8487.703505778174,41573.219973234,27793.315083026908,H_GAUGE
199-H1-50,576878.89,153481.09,126.022,7133.475209558153,668.755279946283,6720.0816121011285,4455.428965049257,14594.524354798861,10337.592452718363,41651.81803691406,29639.67014742212,H_GAUGE
199-H4-94,577243.91,153068.67,128.65,7222.928920247042,521.737277464431,6170.784001867166,4659.430374305438,14673.17959774833,10383.700486767719,41123.63195021811,29861.43406094763,H_GAUGE
699-95-45C,576257.19,152576.18,128.744,6122.525645604111,1582.8712381859314,6465.833895701333,3578.238137924785,13576.29701830788,9294.984995458497,41107.994427708356,28773.49844815041,H_GAUGE
699-96-42B,577211.44,152701.82,129.303,7017.856879210344,859.5692994145733,5903.232363756347,4536.512390151636,14453.011225783213,10149.632282171537,40805.11040036532,29723.39878535102,H_GAUGE
199-D1-1,573381.29,151558.09,144.356,3184.100744100444,4593.620086648006,8319.817742552961,629.2872750978038,10629.019813793611,6433.395319930217,41589.44944901529,25726.12880040499,D_GAUGE
199-K-235,568829.62,146115.87,148.758,3978.1375319640742,11420.31203504514,12311.218978257166,6870.673685549351,4091.698406524635,971.0130565548558,39795.06203514828,20190.337242209625,K_GAUGE
199-K-236,568856.97,146074.39,148.697,3998.391164608734,11426.33486386851,12291.185997083434,6889.054771694029,4109.822154285522,1014.6825295135222,39745.740922682555,20213.66993243612,K_GAUGE
199-H3-12,577842.32,152838.62,131.624,7642.405360311624,717.6704322291405,5636.110005855118,5182.053820523213,15065.4151428381,10753.359335691262,40665.11414427361,30367.08573381671,H_GAUGE
199-H3-13,577950.58,152815.48,129.349,7729.557407976219,788.2987835687237,5557.29459561937,5283.129859656995,15147.42086609255,10832.70893033219,40599.54654040858,30464.331661545424,H_GAUGE
199-K-238,569321.99,146973.92,142.076,2990.6869567845265,10495.594464907486,11708.791886099929,5886.205986754127,4812.102534289588,574.5232613218981,40141.23800316205,20777.70009034852,K_GAUGE
199-K-239,569039.99,146693.01,143.412,3381.979451915864,10891.174069190922,12020.226004235508,6279.496254716629,4450.803480723031,482.1793094897054,40102.394968133776,20462.108135652128,K_GAUGE
199-K-240,569381.94,146378.11,151.321,3473.032786741495,10830.422750923335,11724.342316027825,6345.792168082778,4689.313997389787,942.1970006319852,39641.87419832344,20766.1226968305,K_GAUGE
199-K-242,568511.73,146682.09,136.688,3719.7062322314227,11315.200308702322,12546.023272116936,6615.976739031087,3951.1542818695543,471.6570899499212,40432.62381742002,19936.53171810705,K_GAUGE
199-K-243,569059.27,147010.37,136.863,3115.9761622036026,10680.573432185018,11966.6810097077,6015.527730947643,4581.905089442212,310.0411045329188,40335.32632258972,20522.330471691024,K_GAUGE
199-H3-14,577901.08,152854.95,128.6,7702.334277366834,729.412220651626,5617.3674147415595,5242.942395496955,15124.400531328043,10811.751228011066,40655.84453493621,30428.063379455405,H_GAUGE
199-H1-51,576724.88,153595.73,125.665,7073.306414054234,829.0548659021638,6905.001591672512,4361.677490885804,14533.252305676013,10289.21762568951,41821.15655822183,29529.73459456454,H_GAUGE
199-H3-33,577857.16,152950.79,129.309,7705.918942224936,624.346471084761,5721.65140540734,5221.455320128682,15135.053903963404,10826.268635665758,40761.26635753236,30413.406351176112,H_GAUGE
199-H3-34,577552.95,153178.11,125.896,7545.520956173925,314.89247659480753,6079.351619449238,4986.880529088228,14993.135724300486,10699.694427585231,41093.8279520733,30189.03678694924,H_GAUGE
199-H6-9,578240.37,152235.5,128.321,7765.679284281606,1435.6911230609305,4913.489006968463,5484.540539051534,15122.271697967764,10791.09276424771,39951.75694017599,30584.875801101774,H_GAUGE
199-H3-35,577910.51,153052.06,125.438,7799.6642188263895,571.0836223496405,5778.430351886213,5297.560811968075,15232.662682902064,10926.127709238966,40831.81642106679,30493.75482693422,H_GAUGE
199-H3-36,577949.24,153013.72,125.968,7816.535764869271,625.3239430055168,5725.409067525217,5325.7793217518565,15246.349096718752,10937.75873053064,40781.00656452707,30519.720808307025,H_GAUGE
D0218,568400.0,146845.0,119.8,3677.5799923810196,11308.08591360787,12639.121388866366,6566.288266105916,3911.2124823251743,430.7193379685005,40629.18981471327,19846.752112969247,K_GAUGE
D0219,568400.0,146845.0,119.8,3677.5799923810196,11308.08591360787,12639.121388866366,6566.288266105916,3911.2124823251743,430.7193379685005,40629.18981471327,19846.752112969247,K_GAUGE
199-D11-2,575081.55,153367.05,124.982,5660.289424513645,2469.2020980340913,7867.5760240686,2820.7925224305422,13079.019938867646,8913.968640964586,42345.88214106535,27900.754118402812,H_GAUGE
699-95-46,575787.7,152594.15,129.964,5733.339878767018,1976.0792117818344,6827.401320341452,3128.5981036399617,13193.6504331817,8931.597316359423,41335.47741846587,28330.00520891916,H_GAUGE
199-H4-95,577466.12,153034.7,127.744,7399.7155362433095,465.4328930533394,6011.521854746935,4863.641514955616,14843.752006809362,10546.867903036404,40999.54506655411,30063.68141394665,H_GAUGE
199-H3-15,578256.53,152489.19,129.297,7874.926797913805,1228.9072393211757,5117.727888086644,5529.333943559573,15255.469051180882,10928.513579645676,40176.80255442186,30668.08326548712,H_GAUGE
199-D5-162,573596.21,151387.07,143.639,3244.0300455360552,4477.473016545893,8053.9970200950675,890.0977884479311,10703.546799644315,6474.641901672971,41332.862055137215,25884.114058370236,D_GAUGE
199-D5-163,573547.93,151350.27,142.69,3183.3303583670126,4537.398312546074,8083.596390697571,861.888838424105,10642.889251567798,6414.111262934257,41325.72364518009,25827.521591335775,D_GAUGE
199-D11-3,574113.93,153022.48,120.915,4741.181639001102,3465.692614568681,8411.75142060196,1852.673501321832,12111.227346014019,7996.677299091188,42497.934394689095,26873.64177956728,D_GAUGE
199-D3-7,573001.56,150757.99,143.226,2396.6216587816,5305.277860918871,8385.467836024336,1005.5260255707146,9857.032379325807,5612.736333340462,41101.35094438742,25141.965380744597,D_GAUGE
199-H3-37,578181.66,152665.49,128.451,7876.039232453134,1042.5009139353397,5306.978514842476,5482.211262811757,15274.526803861312,10952.287075656843,40368.31409751587,30644.256645856483,H_GAUGE
199-H3-38,578009.87,152685.73,130.109,7727.90039624092,930.2488075649188,5416.19917588894,5316.543680343436,15134.563350445791,10815.300093594233,40456.89478209865,30484.822221696904,H_GAUGE
199-H3-39,578127.76,152636.89,127.321,7815.164713999365,1034.1683831736266,5311.332650945522,5424.284728155398,15213.520860559445,10891.336700772763,40364.13270553079,30584.554880612504,H_GAUGE
199-H3-40,578426.006,152285.005,117.941,7956.764802019118,1493.6024007603323,4854.86508950771,5673.992142262917,15309.816019881735,10977.936912268235,39921.42417434603,30776.996677241772,H_GAUGE
199-H6-10,578364.998,152185.003,127.14,7864.526027212183,1542.3937992526412,4802.832415630674,5604.417518937447,15209.764838021478,10876.994875665463,39854.79623975027,30691.95984093018,H_GAUGE
199-H6-11,578544.993,152185.0,117.458,8033.587854915373,1644.8894750544712,4707.575740562104,5783.857766339775,15370.131553241516,11036.292435976346,39781.87030027684,30865.78731049121,H_GAUGE
199-H4-97,578093.734,152546.465,128.35,7747.595997032518,1092.7822741594211,5253.744254407571,5376.400276409981,15139.961569711179,10816.133071282979,40295.49900439228,30526.996762959763,H_GAUGE
199-K-244,569234.816,146758.664,140.396,3218.349681641387,10698.227378469806,11818.948145555574,6111.886498883332,4656.389566346034,577.2410118243224,40029.3504876953,20663.528338291835,K_GAUGE
199-K-245,568305.7,146558.8,135.0,3949.5313946038596,11553.96581343124,12765.449587010264,6843.51633442931,3714.5749026632766,693.4102350701811,40471.96193082319,19716.979745037206,K_GAUGE
199-K-246,570133.5,147902.7,137.2,1774.141883661234,9285.416052452172,10840.813011416596,4659.227120199234,5931.372803482886,1600.4438503427507,40370.50003579347,21721.224474320257,K_GAUGE
199-K-247,570609.0,148168.0,136.7,1343.8654852183074,8746.341734321646,10362.484010240953,4177.838933420018,6475.398736286161,2144.7896792226225,40297.17425577134,22235.741428125333,N_GAUGE
199-H3-41,578295.005,152355.0,127.965,7859.991359605659,1361.487342637075,4983.715202318938,5550.952797459621,15226.190231606266,10896.43143953673,40038.56362408653,30669.16217501552,H_GAUGE
199-H3-42,577905.04,152850.59,128.557,7703.966807014492,735.146467009134,5611.551931667357,5245.8855603320335,15125.628836663878,10812.774423338353,40650.243445884786,30430.619655119208,H_GAUGE
