"NAME","WELL_ID","TYPE","STATUS","TD","BOH","ZCOORDS","YCOORDS","XCOORDS","OU"
"699-13-1A","A8260","GROUNDWATER WELL","IN-USE",74.676,NA,135.619,127427.82,589508.673,"300-FF-5"
"699-13-1B","A8261","GROUNDWATER WELL","IN-USE",71.3232,NA,134.682,127335.924,589571.934,"300-FF-5"
"699-13-1C","A8262","GROUNDWATER WELL","IN-USE",211.836,NA,135.272,127321.225,589587.866,"300-FF-5"
"699-13-2A","A8263","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,135.011,127395.556,589367.304,"300-FF-5"
"699-13-2B","A8264","UNCLASSIFIED","DECOMMISSIONED-V",266.7,NA,135.011,127342.183,589353.74,"300-FF-5"
"699-13-2C","A8265","UNCLASSIFIED","DECOMMISSIONED-V",24.9936,NA,135.437,127426.291,589458.647,"300-FF-5"
"699-13-5","A8266","VADOSE WELL","DECOMMISSIONED-V",26.2128,NA,137.23,127539.431,588540.643,"300-FF-5"
"699-13-13A","A8267","VADOSE WELL","DECOMMISSIONED-V",42.672,NA,165.341,127555.321,585921.617,"200-PO-1"
"699-13-13B","A8268","VADOSE WELL","DECOMMISSIONED-V",42.672,NA,165.341,127555.321,585921.617,"200-PO-1"
"699-13-26","A8269","VADOSE WELL","DECOMMISSIONED-V",249.936,249.936,157.23,127490.81,581845.04,"200-PO-1"
"699-13-28A","A8270","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-13-28B","A8271","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-13-64","A8272","GROUNDWATER WELL","IN-USE",50.9016,47.5488,169.271,127308.995,570415.944,"200-UP-1"
"699-13-E2A","A8273","BORING","DECOMMISSIONED-V",91.7448,NA,136.776,127588.459,590641.96,"300-FF-5"
"699-13-E2C","A8274","UNCLASSIFIED","DECOMMISSIONED-V",17.3736,NA,134.216,127346.682,590670.753,"300-FF-5"
"699-13-E2D","A8275","BORING","DECOMMISSIONED-V",91.44,NA,NA,127622.392,590667.782,"300-FF-5"
"699-13-E3A","A8276","BORING","DECOMMISSIONED-V",51.2064,NA,135.801,127431.304,590716.247,"300-FF-5"
"699-13-E3B","A8277","BORING","DECOMMISSIONED-V",15.24,NA,135.801,127431.603,590714.111,"300-FF-5"
"699-13-E3C","A8278","BORING","DECOMMISSIONED-V",61.5696,NA,135.801,127431.901,590711.67,"300-FF-5"
"699-13-E3D","A8279","BORING","DECOMMISSIONED-V",22.5552,NA,137.934,127505.719,590915.796,"300-FF-5"
"699-13-E3E","A8280","BORING","DECOMMISSIONED-V",91.44,NA,138.087,127635.331,590710.443,"300-FF-5"
"699-13-E3F","A8281","BORING","DECOMMISSIONED-V",90.5256,NA,138.788,127600.055,590744.405,"300-FF-5"
"699-13-E3G","A8282","BORING","DECOMMISSIONED-V",22.5552,NA,136.929,127537.277,590761.675,"300-FF-5"
"699-13-E3H","A8283","UNCLASSIFIED","DECOMMISSIONED-V",21.336,NA,135.831,127347.264,590762.251,"300-FF-5"
"699-13-E3J","A8284","UNCLASSIFIED","DECOMMISSIONED-V",22.86,NA,137.568,127439.341,590851.947,"300-FF-5"
"699-13-E4A","A8285","UNCLASSIFIED","DECOMMISSIONED-V",27.7368,NA,139.762,127477.267,591088.207,"300-FF-5"
"699-13-E4B","A8286","VADOSE WELL","IN-USE",35.6616,1.594104,142.735,127348.502,591231.616,"300-FF-5"
"699-13-E4C","A8287","BORING","DECOMMISSIONED-V",37.1856,NA,142.171,127555.925,591181.912,"300-FF-5"
"699-13-E14","A8288","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,119.552,123527.5,594068.9,"300-FF-5"
"699-13-E16","A8289","UNCLASSIFIED","DECOMMISSIONED-V",36.8808,121.4628,116.451,127416.502,594685.859,"300-FF-5"
"699-14-1A","A8290","VADOSE WELL","DECOMMISSIONED-V",NA,NA,131.022,127798.057,589648.914,"300-FF-5"
"699-14-1B","A8291","VADOSE WELL","DECOMMISSIONED-V",NA,NA,129.639,127823.237,589665.361,"300-FF-5"
"699-14-3","A8292","GROUNDWATER WELL","DECOMMISSIONED-V",NA,NA,136.109,127646.264,589108.12,"300-FF-5"
"699-14-5","A8293","VADOSE WELL","DECOMMISSIONED-V",25.6032,NA,136.338,127887.078,588426.794,"300-FF-5"
"699-14-13","A8294","VADOSE WELL","DECOMMISSIONED-V",47.244,NA,165.647,127629.476,585847.04,"200-PO-1"
"699-14-14A","A8295","VADOSE WELL","DECOMMISSIONED-V",47.244,NA,166.561,127926.097,585548.733,"200-PO-1"
"699-14-14B","A8296","VADOSE WELL","DECOMMISSIONED-V",47.244,NA,166.257,127851.942,585623.31,"200-PO-1"
"699-14-14C","A8297","VADOSE WELL","DECOMMISSIONED-V",46.6344,NA,166.257,127777.787,585697.887,"200-PO-1"
"699-14-14D","A8298","VADOSE WELL","DECOMMISSIONED-V",47.244,NA,165.647,127703.631,585772.464,"200-PO-1"
"699-14-28","A8299","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-14-E1A","A8300","VADOSE WELL","DECOMMISSIONED-V",18.288,NA,126.579,127765.404,590091.312,"300-FF-5"
"699-14-E1B","A8301","VADOSE WELL","DECOMMISSIONED-V",21.336,NA,129.215,127842.02,590222.804,"300-FF-5"
"699-14-E1C","A8302","VADOSE WELL","DECOMMISSIONED-V",29.2608,NA,130.066,127881.354,590199.483,"300-FF-5"
"699-14-E2A","A8303","UNCLASSIFIED","DECOMMISSIONED-V",91.7448,NA,138.605,127644.357,590669.241,"300-FF-5"
"699-14-E2B","A8304","UNCLASSIFIED","DECOMMISSIONED-V",3.9624,NA,NA,127637.598,590653.096,"300-FF-5"
"699-14-E3A","A8305","BORING","DECOMMISSIONED-V",26.8224,NA,138.697,127758.478,590786.929,"300-FF-5"
"699-14-E3B","A8306","BORING","DECOMMISSIONED-V",92.3544,NA,138.057,127676.205,590711.539,"300-FF-5"
"699-14-E3C","A8307","BORING","DECOMMISSIONED-V",23.1648,NA,138.636,127680.029,590765.817,"300-FF-5"
"699-14-E3D","A8308","UNCLASSIFIED","DECOMMISSIONED-V",25.6032,NA,140.037,127658.624,590948.577,"300-FF-5"
"699-14-E3E","A8309","VADOSE WELL","DECOMMISSIONED-V",191.7192,NA,138.239,127637.368,590678.107,"300-FF-5"
"699-14-E4","A8310","VADOSE WELL","IN-USE",34.7472,22.49424,142.253,127704.769,591146.425,"300-FF-5"
"699-14-E6P","A8311","INDEPENDENT PIEZOMETER","DECOMMISSIONED-V",154.5336,NA,140.78,127703.282,591594.43,"300-FF-5"
"699-14-E6Q","A8312","INDEPENDENT PIEZOMETER","DECOMMISSIONED-V",137.7696,NA,140.618,127714.872,591594.395,"300-FF-5"
"699-14-E6R","A8313","INDEPENDENT PIEZOMETER","DECOMMISSIONED-V",118.872,NA,140.688,127726.463,591594.665,"300-FF-5"
"699-14-E6S","A8314","INDEPENDENT PIEZOMETER","IN-USE",92.0496,50.9016,140.587,127739.81,591592.929,"300-FF-5"
"699-15-0","A8315","VADOSE WELL","DECOMMISSIONED-V",NA,NA,126.051,128131.71,589861.422,"300-FF-5"
"699-15-3","A8316","VADOSE WELL","DECOMMISSIONED-V",NA,NA,135.448,127933.342,588881.313,"300-FF-5"
"699-15-4","A8317","VADOSE WELL","DECOMMISSIONED-V",NA,NA,134.623,128220.952,588654.753,"300-FF-5"
"699-15-15B","A8318","GROUNDWATER WELL","IN-USE",49.6824,50.011584,168.141,128028.872,585344.857,"200-PO-1"
"699-15-15C","A8319","GROUNDWATER WELL","DECOMMISSIONED-V",227.9904,NA,167.171,128074.408,585399.579,"200-PO-1"
"699-15-15D","A8320","VADOSE WELL","DECOMMISSIONED-V",47.244,NA,167.171,128074.408,585399.579,"200-PO-1"
"699-15-15E","A8321","VADOSE WELL","DECOMMISSIONED-V",47.244,NA,166.866,128000.252,585474.156,"200-PO-1"
"699-15-15F","A8322","VADOSE WELL","DECOMMISSIONED-V",1526.4384,NA,167.122,128057.623,585392.007,"200-PO-1"
"699-15-15G","A8323","VADOSE WELL","DECOMMISSIONED-V",1249.68,NA,167.211,128071.622,585384.653,"200-PO-1"
"699-15-24","A8324","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-15-25A","A8325","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-15-25B","A8326","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-15-25C","A8327","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-15-25D","A8328","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-15-25E","A8329","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-15-E2A","A8330","UNCLASSIFIED","DECOMMISSIONED-V",30.7848,NA,138.423,128032.272,590554.3,"300-FF-5"
"699-15-E2B","A8331","VADOSE WELL","DECOMMISSIONED-V",35.052,NA,139.001,128065.32,590515.348,"300-FF-5"
"699-15-E2C","A8332","VADOSE WELL","DECOMMISSIONED-V",26.8224,NA,135.437,127949.271,590407.002,"300-FF-5"
"699-15-E3A","A8333","UNCLASSIFIED","IN-USE",78.6384,44.3484,140.418,128102.751,590670.177,"300-FF-5"
"699-15-E3B","A8334","VADOSE WELL","DECOMMISSIONED-V",36.8808,NA,141.668,128210.164,590854.553,"300-FF-5"
"699-15-E3C","A8335","UNCLASSIFIED","DECOMMISSIONED-V",34.1376,NA,140.068,128124.234,590706.521,"300-FF-5"
"699-15-E4A","A8336","VADOSE WELL","IN-USE",34.1376,18.07464,141.102,128060.522,591061.387,"300-FF-5"
"699-15-E4B","A8337","VADOSE WELL","IN-USE",37.7952,5.919216,141.416,127912.923,591096.847,"300-FF-5"
"699-15-E13","A8338","GROUNDWATER WELL","IN-USE",388.0104,388.0104,126.412,128199.908,593789.184,"300-FF-5"
"699-16-5","A8339","VADOSE WELL","DECOMMISSIONED-V",NA,NA,133.597,128506.951,588427.851,"200-PO-1"
"699-16-22","A8340","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-16-23","A8341","VADOSE WELL","DECOMMISSIONED-V",240.792,52.31892,170.257,128376.315,582929.824,"200-PO-1"
"699-16-30A","A8342","UNCLASSIFIED","DECOMMISSIONED-V",277.368,146.70024,172.066,128455.747,580614.266,"200-PO-1"
"699-16-30B","A8343","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-16-30C","A8344","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-16-51","A8345","VADOSE WELL","DECOMMISSIONED-V",42.672,42.85488,177.143,128355.849,574369.102,"200-PO-1"
"699-16-E1","A8346","VADOSE WELL","DECOMMISSIONED-V",NA,NA,128.409,128439.913,590058.052,"200-PO-1"
"699-16-E3A","A8347","GROUNDWATER WELL","IN-USE",85.344,NA,141.172,128241.582,590907.835,"300-FF-5"
"699-16-E3B","A8348","VADOSE WELL","DECOMMISSIONED-V",40.5384,NA,142.507,128249.526,590831.514,"300-FF-5"
"699-16-E4A","A8349","UNCLASSIFIED","DECOMMISSIONED-V",215.1888,NA,141.044,128299.293,591004.889,"300-FF-5"
"699-16-E4B","A8350","VADOSE WELL","DECOMMISSIONED-V",32.3088,NA,141.54,128416.415,590976.584,"200-PO-1"
"699-16-E4C","A8351","VADOSE WELL","DECOMMISSIONED-V",36.576,NA,140.477,128394.496,591170.427,"200-PO-1"
"699-16-E4D","A8352","VADOSE WELL","DECOMMISSIONED-V",35.9664,NA,141.747,128266.155,591009.193,"300-FF-5"
"699-16-E4E","A8353","VADOSE WELL","DECOMMISSIONED-V",35.052,NA,141.026,128317.516,591038.837,"300-FF-5"
"699-16-E5","A8354","VADOSE WELL","DECOMMISSIONED-V",35.3568,NA,141.057,128501.661,591354.915,"200-PO-1"
"699-17-3","A8355","UNCLASSIFIED","DECOMMISSIONED-V",17.9832,NA,136.293,128583.535,589150.607,"200-PO-1"
"699-17-15","A8356","VADOSE WELL","DECOMMISSIONED-V",222.504,38.46576,164.356,128615.954,585274.608,"200-PO-1"
"699-17-24","A8357","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,128657,582578,"200-PO-1"
"699-17-25A","A8358","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",54.864,52.54752,162.162,128819.671,582385.105,"200-PO-1"
"699-17-25B","A8359","VADOSE WELL","DECOMMISSIONED-V",54.864,22.098,161.543,128804.689,582374.07,"200-PO-1"
"699-17-25C","A8360","VADOSE WELL","DECOMMISSIONED-V",55.1688,25.87752,162.654,128787.949,582361.307,"200-PO-1"
"699-17-26A","A8361","VADOSE WELL","DECOMMISSIONED-V",42.672,42.4434,160.232,128582.96,581882.825,"200-PO-1"
"699-17-26B","A8362","PIEZOMETER HOST","CANDIDATE FOR DECOMMISSIONING",NA,1.2192,158.614,128579.728,581930.936,"200-PO-1"
"699-17-26C","A8363","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",60.0456,NA,NA,128645.73,581952.396,"200-PO-1"
"699-17-26D","A8364","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-17-26E","A8365","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-17-26F","A8366","VADOSE WELL","DECOMMISSIONED-V",141.732,141.732,NA,128828.5,581990.1,"200-PO-1"
"699-17-26G","A8367","VADOSE WELL","DECOMMISSIONED-V",235.6104,35.14344,NA,128830.827,581965.813,"200-PO-1"
"699-17-26H","A8368","VADOSE WELL","DECOMMISSIONED-V",NA,19.72056,159.765,128820.118,581990.657,"200-PO-1"
"699-17-27","A8369","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-17-47","A8370","GROUNDWATER WELL","IN-USE",393.8016,393.8016,177.121,128765.171,575489.776,"200-PO-1"
"699-17-93","A8371","VADOSE WELL","DECOMMISSIONED-V",16.764,NA,234.246,128629.188,561572.539,"Rattlesnake Hills"
"699-17-E3A","A8372","VADOSE WELL","DECOMMISSIONED-V",35.052,NA,142.405,128772.273,590891.902,"200-PO-1"
"699-17-E3B","A8373","VADOSE WELL","DECOMMISSIONED-V",36.2712,NA,142.265,128623.993,590927.18,"200-PO-1"
"699-17-E5","A8374","VADOSE WELL","DECOMMISSIONED-V",32.9184,NA,140.151,128578.778,591486.639,"200-PO-1"
"699-17-E6","A8375","VADOSE WELL","DECOMMISSIONED-V",36.576,NA,142.49,128762.96,591802.418,"200-PO-1"
"699-18-21","A8376","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",230.124,NA,165.762,129092.729,583841.229,"200-PO-1"
"699-18-25A","A8377","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",96.6216,NA,159.857,128891.403,582254.742,"200-PO-1"
"699-18-25B","A8378","PIEZOMETER HOST","CANDIDATE FOR DECOMMISSIONING",NA,18.8976,159.337,128897.724,582252.38,"200-PO-1"
"699-18-25C","A8379","VADOSE WELL","DECOMMISSIONED-V",54.864,54.864,162.6,128849.052,582394.901,"200-PO-1"
"699-18-25D","A8380","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",54.864,54.321456,162.6,128858.483,582402.485,"200-PO-1"
"699-18-25E","A8381","VADOSE WELL","CANDIDATE FOR DECOMMISSIONING",NA,34.4424,160,128844.686,582314.98,"200-PO-1"
"699-18-25F","A8382","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-18-27A","A8383","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128833.602,581695.625,"200-PO-1"
"699-18-27B","A8384","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",NA,47.79264,163.86,128857.238,581701.279,"200-PO-1"
"699-18-27C","A8385","VADOSE WELL","DECOMMISSIONED-V",NA,38.89248,164.098,128870.99,581724.432,"200-PO-1"
"699-18-27D","A8386","VADOSE WELL","DECOMMISSIONED-V",NA,53.1876,163.774,128873.247,581734.698,"200-PO-1"
"699-18-27E","A8387","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",73.152,71.59752,163.14,128807.35,581678.122,"200-PO-1"
"699-18-27F","A8388","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",72.5424,68.67144,163.044,128807.735,581724.141,"200-PO-1"
"699-18-27G","A8389","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",73.152,72.5424,163.494,128807.399,581742.4,"200-PO-1"
"699-18-27H","A8390","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",73.152,41.78808,163.265,128808.351,581763.433,"200-PO-1"
"699-18-27I","A8391","VADOSE WELL","DECOMMISSIONED-V",73.152,NA,163.819,128806.3,581690.2,"200-PO-1"
"699-18-27J","A8392","VADOSE WELL","DECOMMISSIONED-V",39.0144,NA,163.484,128826.1,581679.4,"200-PO-1"
"699-18-27K","A8393","VADOSE WELL","DECOMMISSIONED-V",57.912,NA,163.453,128829.2,581682.1,"200-PO-1"
"699-18-27L","A8394","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,128833.6,581695.6,"200-PO-1"
"699-18-27M","A8395","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-18-28","A8396","VADOSE WELL","DECOMMISSIONED-V",48.768,47.73168,165.388,128878.023,581494.792,"200-PO-1"
"699-18-33","A8397","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-18-E3A","A8398","VADOSE WELL","DECOMMISSIONED-V",35.052,NA,142.494,129127.901,590806.979,"200-PO-1"
"699-18-E3B","A8399","VADOSE WELL","DECOMMISSIONED-V",36.576,NA,143.09,129483.706,590722.166,"200-PO-1"
"699-18-E3C","A8400","VADOSE WELL","DECOMMISSIONED-V",38.1,NA,142.034,128979.711,590842.414,"200-PO-1"
"699-18-E7","A8401","VADOSE WELL","DECOMMISSIONED-V",39.624,NA,142.742,128947.199,592118.66,"200-PO-1"
"699-18-E8","A8402","VADOSE WELL","DECOMMISSIONED-V",27.432,NA,131.991,129131.212,592434.709,"200-PO-1"
"699-18-E8B","A8403","VADOSE WELL","DECOMMISSIONED-V",NA,NA,138.02,129038.996,592276.49,"200-PO-1"
"699-19-9","A8404","VADOSE WELL","DECOMMISSIONED-V",28.956,NA,138.216,129432.679,587078.948,"200-PO-1"
"699-19-20","A8405","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-19-23","A8406","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",287.1216,NA,165.423,129373.221,582904.314,"200-PO-1"
"699-19-26A","A8407","VADOSE WELL","DECOMMISSIONED-V",60.96,59.436,161.768,129183.116,581876.113,"200-PO-1"
"699-19-26B","A8408","PIEZOMETER HOST","DECOMMISSIONED-V",NA,NA,162.168,129191.805,581864.994,"200-PO-1"
"699-19-27","A8409","VADOSE WELL","DECOMMISSIONED-V",237.744,237.744,161.558,129281.507,581740.599,"200-PO-1"
"699-19-34A","A8410","VADOSE WELL","DECOMMISSIONED-V",236.8296,NA,164.539,129162.52,579664.49,"200-PO-1"
"699-19-34B","A8411","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129139.02,579645.44,"200-PO-1"
"699-19-47A","A8412","GROUNDWATER WELL","DECOMMISSIONED-V",66.4464,63.18504,189.106,129302.683,575586.28,"200-PO-1"
"699-19-47B","A8413","UNCLASSIFIED","CANDIDATE FOR DECOMMISSIONING",NA,NA,188.315,129274.198,575584.514,"200-PO-1"
"699-19-47C","A8414","VADOSE WELL","DECOMMISSIONED-V",NA,16.002,188.016,129276.56,575584.852,"200-PO-1"
"699-19-47D","A8415","UNCLASSIFIED","DECOMMISSIONED-V",NA,4.23672,188.006,129274.874,575582.677,"200-PO-1"
"699-19-51","A8416","VADOSE WELL","IN-USE",59.436,59.84748,195,129271.2,574364.4,"200-PO-1"
"699-19-E9","A8417","VADOSE WELL","DECOMMISSIONED-V",31.3944,NA,134.516,129315.398,592750.419,"200-PO-1"
"699-20-18A","A8418","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",207.264,52.05984,163.241,129477.6,584316.981,"200-PO-1"
"699-20-18B","A8419","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-20-18C","A8420","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-20-18D","A8421","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-20-25","A8422","VADOSE WELL","DECOMMISSIONED-V",220.0656,23.65248,160.4,129740.593,582313.123,"200-PO-1"
"699-20-32","A8423","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-20-41","A8424","PIEZOMETER HOST","IN-USE",1221.9432,NA,163.458,129511.779,577710.248,"200-PO-1"
"699-20-82","A8425","GROUNDWATER WELL","DECOMMISSIONED-V",609.6,NA,188.221,129505.3,564811.874,"200-UP-1"
"699-20-E2","A8426","VADOSE WELL","DECOMMISSIONED-V",213.6648,NA,143.057,129722.607,590664.159,"200-PO-1"
"699-20-E3","A8427","VADOSE WELL","DECOMMISSIONED-V",NA,NA,NA,129633.921,590686.693,"200-PO-1"
"699-20-E5A","A8428","GROUNDWATER WELL","IN-USE",37.4904,NA,143.673,129612.4,591358.139,"200-PO-1"
"699-20-E5P","A8429","INDEPENDENT PIEZOMETER","DECOMMISSIONED-V",142.0368,NA,143.38,129622.309,591359.603,"200-PO-1"
"699-20-E5Q","A8430","INDEPENDENT PIEZOMETER","DECOMMISSIONED-V",128.6256,NA,143.302,129632.482,591358.019,"200-PO-1"
"699-20-E5R","A8431","INDEPENDENT PIEZOMETER","DECOMMISSIONED-V",97.8408,NA,143.508,129641.11,591362.762,"200-PO-1"
"699-20-E5S","A8432","INDEPENDENT PIEZOMETER","DECOMMISSIONED-V",67.6656,NA,142.992,129653.69,591364.77,"200-PO-1"
"699-20-E5T","A8433","INDEPENDENT PIEZOMETER","IN-USE",38.1,35.911536,143.602,129665.873,591366.744,"200-PO-1"
"699-20-E8","A8434","GROUNDWATER WELL","IN-USE",NA,NA,NA,129571,592331,"200-PO-1"
"699-20-E10","A8435","VADOSE WELL","DECOMMISSIONED-V",30.48,NA,133.072,129499.608,593066.643,"200-PO-1"
"699-20-E11","A8436","VADOSE WELL","DECOMMISSIONED-V",33.528,NA,135.787,129683.753,593382.344,"200-PO-1"
"699-20-E19","A8437","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,NA,NA,""
"699-21-6","A8438","GROUNDWATER WELL","IN-USE",20.1168,NA,134.083,129941.913,587982.758,"200-PO-1"
"699-21-30A","A8439","VADOSE WELL","DECOMMISSIONED-V",6.096,3.048,165.343,129993.82,580806.8,"200-PO-1"
"699-21-30B","A8440","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",297.18,66.32448,166.098,129982.906,580817.757,"200-PO-1"
"699-21-E2","A8441","VADOSE WELL","DECOMMISSIONED-V",38.1,NA,145.772,129839.388,590637.033,"200-PO-1"
"699-22-23","A8442","GROUNDWATER WELL","IN-USE",219.456,24.8412,158.154,130342.659,582991.886,"200-PO-1"
"699-22-35","A8443","GROUNDWATER WELL","IN-USE",54.9402,NA,163.766,130309.018,579340.584,"200-PO-1"
"699-22-55","A8444","VADOSE WELL","IN-USE",48.768,48.652176,191.314,130181.794,573145.404,"200-PO-1"
"699-22-70","A8445","PIEZOMETER HOST","IN-USE",113.6904,56.90616,188.469,130165.727,568798.297,"200-UP-1"
"699-22-82","A8446","VADOSE WELL","DECOMMISSIONED-V",14.3256,NA,NA,NA,NA,""
"699-22-E2","A8447","VADOSE WELL","DECOMMISSIONED-V",38.1,NA,144.521,130228.248,590547.641,"200-PO-1"
"699-23-33","A8449","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",168.2496,NA,169.669,130630.739,579923.193,"200-PO-1"
"699-23-34B","A8450","GROUNDWATER WELL","IN-USE",49.8348,NA,163.618,130384.701,579433.025,"200-PO-1"
"699-23-E2","A8451","UNCLASSIFIED","DECOMMISSIONED-V",38.1,NA,145.376,130593.966,590455.032,"200-PO-1"
"699-24-1P","A8453","INDEPENDENT PIEZOMETER","IN-USE",163.6776,NA,145.668,130712.624,590390.37,"200-PO-1"
"699-24-1Q","A8454","INDEPENDENT PIEZOMETER","IN-USE",108.204,102.7176,145.894,130725.485,590393.88,"200-PO-1"
"699-24-1R","A8455","INDEPENDENT PIEZOMETER","IN-USE",96.3168,NA,146.598,130747.138,590399.038,"200-PO-1"
"699-24-1S","A8456","INDEPENDENT PIEZOMETER","IN-USE",67.3608,NA,146.192,130758.57,590401.922,"200-PO-1"
"699-24-46","A8457","GROUNDWATER WELL","IN-USE",207.8736,NA,181.2,130793.84,575785.688,"200-PO-1"
"699-24-95","A8458","UNCLASSIFIED","DECOMMISSIONED-V",7.40664,7.40664,212.371,130781.911,560997.546,"Rattlesnake Hills"
"699-25-20","A8459","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",302.3616,NA,160.847,130998.898,583892.306,"200-PO-1"
"699-25-26","A8460","VADOSE WELL","DECOMMISSIONED-V",208.788,208.788,158.182,131061.875,582045.134,"200-PO-1"
"699-25-31","A8461","GROUNDWATER WELL","CANDIDATE FOR DECOMMISSIONING",248.7168,67.2084,157.919,131178.011,580462.11,"200-PO-1"
"699-25-33B","A8462","PIEZOMETER HOST","DECOMMISSIONED-V",73.09104,NA,162.3,131214.01,579708.054,"200-PO-1"
"699-25-33BP","A8463","HOSTED PIEZOMETER","DECOMMISSIONED-V",73.09104,67.17792,NA,131214.01,579708.054,"200-PO-1"
"699-25-80","A8465","GROUNDWATER WELL","IN-USE",102.4128,316.3824,188.994,131105.957,565675.832,"200-UP-1"
"699-25-E2","A8466","UNCLASSIFIED","DECOMMISSIONED-V",41.148,NA,148.79,131051.276,590392.645,"200-PO-1"
"699-26-15B","A8467","UNCLASSIFIED","DECOMMISSIONED-V",6.7056,NA,NA,131337.01,585476.892,"200-PO-1"
"699-26-15C","A8468","GROUNDWATER WELL","IN-USE",192.024,192.024,135.878,131359.3,585473.568,"200-PO-1"
"699-26-29A","A8469","GROUNDWATER WELL","DECOMMISSIONED-V",220.0656,44.74464,158.672,131544.939,581066.107,"200-PO-1"
"699-26-29B","A8470","VADOSE WELL","DECOMMISSIONED-V",18.95856,18.95856,159.052,131528.938,581083.61,"200-PO-1"
"699-26-35B","A8471","VADOSE WELL","DECOMMISSIONED-V",73.6092,NA,NA,131354.308,579333.188,"200-PO-1"
"699-26-35D","A8472","PIEZOMETER HOST","DECOMMISSIONED-V",70.104,NA,163.238,131354.613,579333.187,"200-PO-1"
"699-26-47","A8473","VADOSE WELL","IN-USE",69.7992,70.13448,199.74,131562.548,575593.079,"200-PO-1"
"699-26-51","A8474","VADOSE WELL","IN-USE",81.0768,81.2292,206.936,131260.762,574358.687,"200-PO-1"
"699-26-77","A8475","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,NA,131477.547,566345.78,"200-UP-1"
"699-26-83A","A8476","GROUNDWATER WELL","IN-USE",110.6424,110.6424,195.103,131300.428,564532.093,"200-UP-1"
"699-26-83B","A8477","PIEZOMETER HOST","IN-USE",1185.3672,NA,194.638,131319.306,564634.625,"200-UP-1"
"699-26-83C","A8478","UNCLASSIFIED","DECOMMISSIONED-V",NA,NA,194,131379.7,564611,"200-UP-1"
"699-26-E1","A8479","UNCLASSIFIED","DECOMMISSIONED-V",38.1,NA,145.834,131416.994,590300.037,"200-PO-1"
"699-26-E19","A8480","UNCLASSIFIED","CANDIDATE FOR DECOMMISSIONING",230.124,NA,NA,NA,NA,""
