KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp_py,p_event_py,AIC_py,BIC_py,logLik_py,n_obs_py,n_cens,model_type,fit_ok,beta_intercept_py,beta_interp_py,beta_event_py,sigma,WELL_r,ITER_r,LAG_r,p_trend_r,AIC_r,BIC_r,logLik_r,beta_intercept_r,beta_interp_r,beta_event_r,p_interp_r,p_event_r,n_obs_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff,logLik_diff,beta_intercept_diff,beta_interp_diff,beta_event_diff,p_interp_diff,p_event_diff,n_obs_diff
199-K-204__ITER3,199-K-204,3,12.0,ULAG,0.4340483452449637,0.44742495454529463,0.42764310679378703,67.60197381439096,69.87296224624924,-31.800986907195476,23,0,INTERP+EVENT,True,8.889035080205584,-0.06332517285557278,8.075348556394889e-05,0.39533266232490044,199-K-204,3.0,12.0,0.492880005693791,66.8338029268383,69.1047913586966,-30.4169014634192,-5.71230220330665,0.0406546670951128,0.0001256931746372,0.58515643765404,0.228238655667619,23.0,both,0.0,-0.05883166044882726,0.7681708875526567,0.7681708875526425,-1.384085443776275,14.601337283512233,-0.10397983995068558,-4.493968907325112e-05,-0.1377314831087454,0.19940445112616803,0.0
199-K-205__ITER1,199-K-205,1,24.0,ULAG,,0.06433036848031366,1.004541181575764e-306,11.099564890839034,16.207318674040117,-3.549782445419517,95,0,INTERP+EVENT,True,31.20644740179042,-0.07640941598415478,-0.006618936156111729,0.30859245388422235,199-K-205,1.0,24.0,0.0,8.15462963623365,13.2623834194347,-1.07731481811683,125.397263244493,-0.0915036298286421,-0.0066467175737229,0.0215185213727789,0.0,95.0,both,0.0,,2.944935254605383,2.944935254605417,-2.472467627302687,-94.19081584270259,0.015094213844487323,2.778141761117063e-05,0.04281184710753476,1.004541181575764e-306,0.0
199-K-205__ITER2,199-K-205,2,24.0,ULAG,6.563388610381082e-09,0.0023621383447187,1.8288384275626845e-27,20.236146624576723,22.125024582909603,-8.118073312288361,19,0,INTERP+EVENT,True,37.23213182997178,-0.2870125077117913,0.007814351263800987,0.2679737016501053,199-K-205,2.0,24.0,1.00594794716358e-08,20.0628862268532,21.9517641851861,-7.03144311342659,-78.0291006383973,-0.268316516566282,0.0066803999281179,0.0044413749088205,3.60810555060564e-20,19.0,both,0.0,-3.4960908612547174e-09,0.1732603977235243,0.173260397723503,-1.086630198861771,115.26123246836907,-0.018695991145509294,0.0011339513356830866,-0.0020792365641018004,-3.6081053677217974e-20,0.0
199-K-205__ITER3,199-K-205,3,24.0,ULAG,,,,,,,305,0,INTERP+EVENT,False,,,,,199-K-205,3.0,24.0,2.2381096975721e-11,813.829489806925,821.256955417943,-403.914744903462,42.5456739110517,-0.195869146276683,-0.0008636736029928,4.63605316296659e-07,2.5266593883143903e-10,303.0,both,0.0,,,,,,,,,,2.0
199-K-205__ITER4,199-K-205,4,24.0,ULAG,,,,,,,87,0,INTERP+EVENT,False,,,,,199-K-205,4.0,24.0,3.0087043967341704e-14,170.58919166819,175.378089977535,-82.2945958340952,-14.1549161552434,-0.0573516280015649,0.0012567797127759,0.29856757540612,5.37361048872491e-20,81.0,both,0.0,,,,,,,,,,6.0
199-K-206__ITER1,199-K-206,1,25.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-206,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-206__ITER2,199-K-206,2,25.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-206,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-206__ITER3,199-K-206,3,25.0,ULAG,0.09413173748427228,0.14786343260233376,0.021780230567872826,27.180360824407167,27.976151370003908,-11.590180412203583,11,1,INTERP+EVENT,True,-5.29957655333854,0.05262896641613771,0.0003946881330417236,0.11611145677416093,199-K-206,3.0,25.0,0.0090499937405563,21.5433966310116,22.3391871766084,-7.77169831550582,-15.8247773592915,0.0838192869976619,0.0003944837831131,0.00406501057456,0.0088379858163233,11.0,both,0.0,0.08508174374371598,5.636964193395567,5.636964193395507,-3.818482096697763,10.52520080595296,-0.031190320581524197,2.043499286235803e-07,0.14379842202777376,0.012942244751549526,0.0
199-K-207__ITER1,199-K-207,1,32.0,ULAG,5.664480773326375e-09,0.027411922217782707,1.0830851427688607e-17,51.15821077172212,53.960605535046426,-23.57910538586106,30,0,INTERP+EVENT,True,22.866275691326344,-0.1392342339139144,-0.0005401772011877754,0.3461480657429458,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-208__ITER1,199-K-208,1,7.0,ULAG,1.564300022849352e-09,0.1809040566361455,5.210508051701453e-11,243.63907280686243,248.76776918979812,-119.81953640343121,96,6,INTERP+EVENT,True,15.436702784678491,-0.09883224173913331,-0.000573650251798629,0.6781448243674345,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-209__ITER1,199-K-209,1,78.0,ULAG,0.28768194459946006,0.17271929993026758,0.9635706017163617,45.40221758717183,46.818317989376254,-20.701108793585917,15,1,INTERP+EVENT,True,11.878447141230705,-0.0912376941387753,1.8373182997997157e-06,0.15119930490952244,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-20__ITER1,199-K-20,1,8.0,ULAG,0.3252859035509035,0.6048427876486748,0.12061727173781985,35.80842323665021,36.77823653622622,-15.904211618325109,12,0,INTERP+EVENT,True,9.233748763104689,-0.059736030849522025,-0.0012757127754652068,0.39364507017760425,199-K-20,1.0,8.0,0.282600965738949,31.6407969698507,32.4365875154474,-12.8203984849253,5.20699602510075,0.108127307826811,-0.001141227245833,0.457318297312506,0.230636739100372,11.0,both,0.0,0.04268493781195448,4.1676262667995125,4.341649020778817,-3.083813133399808,4.026752738003939,-0.16786333867633302,-0.00013448552963220674,0.14752449033616882,-0.11001946736255215,1.0
199-K-20__ITER2,199-K-20,2,8.0,ULAG,,,,,,,52,28,INTERP+EVENT,False,,,,,199-K-20,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-210__ITER1,199-K-210,1,,NONE,,,,,,,128,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-212__ITER1,199-K-212,1,,NONE,,,,,,,59,1,INTERP+EVENT,False,,,,,199-K-212,1.0,66.0,4.05029165762016e-09,134.395845917257,138.550920805068,-64.1979229586283,24.3884526960347,-0.0637632559058294,-0.0008648902413204,0.229857134096534,2.84659488802829e-12,59.0,both,,,,,,,,,,,0.0
199-K-212__ITER2,199-K-212,2,,NONE,,,,,,,70,3,INTERP+EVENT,False,,,,,199-K-212,2.0,24.0,0.0867917979482875,199.056354065346,203.524567074541,-96.5281770326732,-14.0600828022293,0.0788791464319051,0.0003321832361626,0.393383931294373,0.0282354927147437,69.0,both,,,,,,,,,,,1.0
199-K-21__ITER1,199-K-21,1,6.0,ULAG,,,,,,,1,0,INTERP+EVENT,False,,,,,199-K-21,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-21__ITER2,199-K-21,2,6.0,ULAG,0.00013803246157095828,0.0008895794769818258,0.002734109677363853,89.99179435655236,93.15883223346458,-42.99589717827618,36,13,INTERP+EVENT,True,-55.27531013053923,0.4839679119393662,-0.0002996260509565252,0.9073203543439851,199-K-21,2.0,6.0,0.0002837572908578,90.7851249400156,93.9521628169278,-42.3925624700078,-45.1796095650936,0.438375046222769,-0.000319798708255,0.0013434910036434,0.0012102237538967,36.0,both,0.0,-0.00014572482928684174,-0.7933305834632449,-0.7933305834632165,-0.6033347082683775,-10.095700565445632,0.04559286571659721,2.0172657298474814e-05,-0.00045391152666157425,0.0015238859234671532,0.0
199-K-220__ITER1,199-K-220,1,,NONE,,,,,,,435,8,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-221__ITER1,199-K-221,1,46.0,ULAG,0.30814342440696585,0.1320941769122455,0.9126593014373474,92.03533966320305,94.90331407217334,-44.01766983160152,31,1,INTERP+EVENT,True,-19.90955279863614,0.18771736887264204,1.192502304526035e-05,0.6268223103451314,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-222__ITER1,199-K-222,1,49.0,ULAG,0.03319672370286364,0.0054848722596701266,0.2400598717157575,73.81207260989648,76.40374634190513,-34.90603630494824,27,0,INTERP+EVENT,True,-30.310927475421664,0.27326849228643757,0.00010461456021440679,0.45382882128130614,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-223__ITER1,199-K-223,1,20.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-223,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-223__ITER2,199-K-223,2,20.0,ULAG,0.8352679014953965,0.6565973230044975,0.7262019026297521,34.856642199552354,35.6524327451491,-15.428321099776179,11,0,INTERP+EVENT,True,15.209897281209866,-0.11238955898004882,0.0012506175885647803,0.2593476565355187,199-K-223,2.0,20.0,0.533496947794968,32.9116318939487,33.7074224395454,-13.4558159469743,-18.9415564309404,-0.238224579993644,0.0028743705534862,0.249551699803614,0.329805796921176,11.0,both,0.0,0.3017709537004285,1.9450103056036525,1.9450103056037022,-1.9725051528018795,34.151453712150264,0.12583502101359517,-0.0016237529649214195,0.40704562320088344,0.39639610570857614,0.0
199-K-223__ITER3,199-K-223,3,20.0,ULAG,0.0631136161892859,0.22070159115789323,0.05050031857745394,130.33276718287652,133.9900499758547,-63.166383591438255,46,1,INTERP+EVENT,True,12.246188549520555,-0.09126363741547945,0.00024884344507751825,0.5319792420488231,199-K-223,3.0,20.0,0.0685357685844874,129.508554869261,133.165837662239,-61.7542774346305,7.0359107254523,-0.0821428184042891,0.0002396186720847,0.24185631597816,0.060428033343308,46.0,both,0.0,-0.005422152395201496,0.8242123136155328,0.8242123136157034,-1.4121061568077522,5.210277824068255,-0.009120819011190356,9.224772992818251e-06,-0.021154724820266785,-0.009927714765854058,0.0
199-K-224__ITER1,199-K-224,1,13.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-224,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-224__ITER2,199-K-224,2,13.0,ULAG,0.001978898133926821,0.004563622193528321,0.8450796214551574,22.766217556112867,23.56200810170961,-9.383108778056434,11,0,INTERP+EVENT,True,24.15449092575868,-0.1642703246020991,0.00011522755951609785,0.05768506579091322,199-K-224,2.0,13.0,0.0221373321826449,26.5472560394867,27.3430465850835,-10.2736280197434,21.3644904294619,-0.0621936197092005,-0.0005430290800804,0.25379056133815,0.474334382115074,11.0,both,0.0,-0.020158434048718078,-3.781038483373834,-3.781038483373891,0.8905192416869667,2.7900004962967806,-0.10207670489289858,0.0006582566395964978,-0.24922693914462166,0.37074523934008335,0.0
199-K-224__ITER3,199-K-224,3,13.0,ULAG,,,,,,,106,0,INTERP+EVENT,False,,,,,199-K-224,3.0,13.0,0.0403519784277953,297.389992472608,302.716870660832,-145.694996236304,15.9615582084143,-0.0852939087045697,-0.0001998051775432,0.0732921057494166,0.0367562981544618,106.0,both,0.0,,,,,,,,,,0.0
199-K-225__ITER1,199-K-225,1,47.0,ULAG,0.006894628246145951,0.6554279126426149,0.0009803606105619304,93.37167195306621,96.48236807604503,-44.685835976533106,35,0,INTERP+EVENT,True,5.487468583174673,-0.018532983798161873,-0.0002229604133451152,0.30526308881495257,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-226__ITER1,199-K-226,1,,NONE,,,,,,,105,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-227__ITER1,199-K-227,1,28.0,ULAG,1.9458176703235353e-07,3.198132647922524e-09,4.741053780790724e-06,36.074424900911865,38.16346977635871,-16.037212450455932,21,3,INTERP+EVENT,True,69.6016422941554,-0.5518194722693192,-0.0004926800537596009,0.3401502854730343,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-228__ITER1,199-K-228,1,46.0,ULAG,0.17458543620557254,0.13622671012993615,0.34978827579395944,60.10473629180653,62.19378116725338,-28.052368145903266,21,0,INTERP+EVENT,True,12.942556676126163,-0.09151898669287174,7.2831382960071e-05,0.27536395699525096,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-229__ITER1,199-K-229,1,26.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-229,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-229__ITER2,199-K-229,2,26.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-229,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-229__ITER3,199-K-229,3,26.0,ULAG,,,,,,,21,18,INTERP+EVENT,False,,,,,199-K-229,3.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-22__ITER1,199-K-22,1,9.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,,199-K-22,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-22__ITER2,199-K-22,2,9.0,ULAG,0.0,0.012066920770598564,5.1497418341452486e-62,37.33518518725597,40.71294409548385,-16.667592593627987,40,4,INTERP+EVENT,True,-14.726489125246044,0.16494496724446386,-0.0007388940682950864,0.47492847422848455,199-K-22,2.0,9.0,0.0,31.7495188027831,35.1272777110109,-12.8747594013915,-8.66456635605725,0.203225620922843,-0.0007379406575239,0.0008921806624452,8.17415637004449e-65,40.0,both,0.0,0.0,5.585666384472873,5.585666384472951,-3.792833192236486,-6.061922769188794,-0.03828065367837913,-9.534107711864229e-07,0.011174740108153364,5.141567677775204e-62,0.0
199-K-230__ITER1,199-K-230,1,17.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-230,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-230__ITER2,199-K-230,2,17.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-230,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-230__ITER3,199-K-230,3,17.0,ULAG,0.4890427966138543,0.26908369121611053,0.5773422728442634,64.01032415031675,66.0993690257636,-30.005162075158374,21,1,INTERP+EVENT,True,-9.17034118668079,0.09182131527885827,-5.076228980081926e-05,0.32154012404284893,199-K-230,3.0,17.0,0.742405146379176,63.8694110854259,65.9584559608728,-28.934705542713,-2.68788446575013,0.0433973543775493,-4.35266882416936e-05,0.549210372764732,0.636723789571094,21.0,both,0.0,-0.2533623497653217,0.14091306489084587,0.14091306489079614,-1.0704565324453732,-6.48245672093066,0.04842396090130897,-7.235601559125661e-06,-0.2801266815486214,-0.05938151672683056,0.0
199-K-231__ITER1,199-K-231,1,34.0,ULAG,6.806445253815241e-05,0.004350151034081755,1.3679400095910046e-07,35.891676254861956,37.67241977065429,-15.945838127430978,18,0,INTERP+EVENT,True,34.96134980421506,-0.25404335854426946,-0.0005118611506885088,0.27430707435244417,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-232__ITER1,199-K-232,1,12.0,ULAG,0.01834422228946131,0.031982180043556366,0.020356567686022148,48.533430059683475,50.314173575475806,-22.266715029841738,18,1,INTERP+EVENT,True,14.633082746414237,-0.10642926467123782,-0.00014553509862167102,0.1737809725195781,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-233__ITER1,199-K-233,1,79.0,ULAG,0.17350405414203474,0.9496649281254679,0.07890450544416315,26.037784971573426,26.432234126245866,-11.018892485786713,9,0,INTERP+EVENT,True,1.1544658594038553,-0.006290153554268103,0.0003597543860941961,0.1645955642556065,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-234__ITER1,199-K-234,1,,NONE,,,,,,,80,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-235__ITER1,199-K-235,1,29.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-235,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-235__ITER2,199-K-235,2,29.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-235,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-235__ITER3,199-K-235,3,29.0,ULAG,,,,,,,91,13,INTERP+EVENT,False,,,,,199-K-235,3.0,29.0,0.0004060388530774,256.54642637532,261.568145388354,-125.27321318766,-10.4643668813084,0.0151883214169691,0.0005256911997945,0.823747265452622,4.21760544528579e-05,91.0,both,0.0,,,,,,,,,,0.0
199-K-236__ITER1,199-K-236,1,24.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-236,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-236__ITER2,199-K-236,2,24.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-236,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-236__ITER3,199-K-236,3,24.0,ULAG,,,,,,,126,0,INTERP+EVENT,False,,,,,199-K-236,3.0,24.0,1.99840144432528e-15,292.831524176078,298.504087989981,-143.415762088039,58.6783327702582,-0.258495438630216,-0.0013596903874113,0.0005316192875375,2.03759042992945e-17,126.0,both,0.0,,,,,,,,,,0.0
199-K-238__ITER1,199-K-238,1,23.0,ULAG,5.086443883417502e-06,0.8454545964149103,6.0818238074244534e-09,81.78571115228672,84.95274902919894,-38.89285557614336,36,0,INTERP+EVENT,True,18.028368733764264,-0.03606356392839064,-0.0020228454527265803,0.8353358049442132,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-239__ITER1,199-K-239,1,15.0,ULAG,0.0003040121745522262,0.053788772460455436,1.1392199243707233e-05,27.53339331074892,28.811507969979438,-11.76669665537446,14,0,INTERP+EVENT,True,-4.457790145049547,0.07167625313897694,-0.00026190350749059037,0.10315093500053929,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-240__ITER1,199-K-240,1,,NONE,,,,,,,366,4,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-242__ITER1,199-K-242,1,10.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-K-31__ITER1,199-K-31,1,0.0,ULAG,0.09356040680076783,0.019702361154610357,0.5953725335458439,47.85700626448501,49.74588422281789,-21.928503132242504,19,2,INTERP+EVENT,True,17.668723430795993,-0.13433945359288213,4.3776068417193056e-05,0.29502347713892046,199-K-31,1.0,0.0,0.093560406800767,46.9378635028903,48.8267414612232,-20.4689317514452,17.0611549042689,-0.134339450315473,4.37760733849774e-05,0.0190672639797545,0.595397411277815,19.0,both,0.0,8.326672684688674e-16,0.9191427615947063,0.9191427615946921,-1.4595713807973034,0.6075685265270927,-3.2774091218712442e-09,-4.967784342257194e-12,0.0006350971748558566,-2.487773197112908e-05,0.0
199-K-31__ITER2,199-K-31,2,0.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-31,2.0,0.0,,,,,,,,,,,both,0.0,,,,,,,,,,
199-K-31__ITER3,199-K-31,3,0.0,ULAG,0.02045780610809289,0.046024150680455934,0.06310438533473257,60.929278309792444,63.111363216509076,-28.464639154896222,22,1,INTERP+EVENT,True,26.23002010666663,-0.20657772506179486,0.0002244984616888658,0.4755409397775722,199-K-31,3.0,0.0,0.0204578061080934,59.9523579814597,62.1344428881763,-26.9761789907299,22.353381004506,-0.206577728382556,0.0002244984651089,0.0419918767915965,0.0586853201272014,22.0,both,0.0,-5.100087019371813e-16,0.9769203283327457,0.9769203283327741,-1.488460164166323,3.8766391021606275,3.320761138292383e-09,-3.4200341939970985e-12,0.004032273888859433,0.004419065207531173,0.0
199-K-32A__ITER1,199-K-32A,1,15.0,ULAG,,,,,,,3,0,INTERP+EVENT,False,,,,,199-K-32A,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-32A__ITER2,199-K-32A,2,15.0,ULAG,3.396800585253601e-08,0.00016296000671456965,3.28995493274791e-11,93.92655931210669,97.49493857994321,-44.963279656053345,44,1,INTERP+EVENT,True,-7.891892370903691,0.08526722587634492,0.00013404755037719763,0.1915109945932314,199-K-32A,2.0,15.0,5.58050429200208e-08,91.1104599672747,94.6328601986618,-42.5552299836373,-10.1733471876036,0.0864288773617005,0.0001471337374327,0.000220074464579,1.01971061271618e-11,43.0,both,0.0,-2.183703706748479e-08,2.816099344831983,2.862078381281407,-2.4080496724160483,2.2814548166999087,-0.0011616514853555887,-1.308618705550237e-05,-5.711445786443035e-05,2.27024432003173e-11,1.0
199-K-32B__ITER1,199-K-32B,1,0.0,NONE,,,,,,,1,0,EVENT,False,,,,,199-K-32B,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-32B__ITER2,199-K-32B,2,0.0,NONE,0.0018995505237038302,,0.00019559942185135698,32.086123843368895,32.72518117298416,-15.04306192168445,14,0,EVENT,True,1.5160608562053368,,9.321857283364513e-05,0.16428313762661348,199-K-32B,2.0,0.0,0.0018995505237038,31.0486122332168,31.6876695628321,-13.5243061166084,0.179772613601586,,9.32185729997283e-05,,0.0001948148672743,14.0,both,0.0,3.0140820395097023e-17,1.0375116101520945,1.037511610152059,-1.518755805076049,1.3362882426037508,,-1.660831709790131e-13,,7.845545770569773e-07,0.0
199-K-34__ITER1,199-K-34,1,10.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,199-K-34,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-34__ITER2,199-K-34,2,10.0,ULAG,0.001080148625116517,0.8661274673404351,2.283314085738004e-05,51.55340964493225,53.6424545203791,-23.776704822466126,21,2,INTERP+EVENT,True,6.121716099254469,-0.023532149975468715,-0.0009420397555653641,0.7819840485462414,199-K-34,2.0,10.0,0.0006373717170222,49.571394729882,51.6604396053288,-21.785697364941,1.58620467872177,0.131427585972016,-0.0009659143771916,0.293225328602848,7.77226141200222e-06,21.0,both,0.0,0.00044277690809431706,1.9820149150502502,1.9820149150503,-1.991007457525125,4.535511420532699,-0.15495973594748472,2.3874621626235955e-05,0.5729021387375871,1.506087944537782e-05,0.0
199-K-34__ITER3,199-K-34,3,10.0,ULAG,0.3202710960774914,0.12260771848723635,0.6410722284685468,38.61522693012828,39.74512564505135,-17.30761346506414,13,0,INTERP+EVENT,True,15.512760062741991,-0.11387226370307797,0.0002088397669328486,0.14565599292425144,199-K-34,3.0,10.0,0.0535186131991069,33.996395112919,35.1262938278421,-13.9981975564595,17.6842101612968,-0.146136693064727,9.93318320298094e-05,0.0070948348018004,0.797636388708828,13.0,both,0.0,0.2667524828783845,4.6188318172092835,4.618831817209255,-3.30941590860464,-2.171450098554809,0.03226442936164904,0.0001095079349030392,0.11551288368543595,-0.1565641602402812,0.0
199-K-34__ITER4,199-K-34,4,10.0,ULAG,0.8982914812104011,0.7800840131533816,0.7522612638824546,66.21877411295262,68.40085901966924,-31.109387056476304,22,0,INTERP+EVENT,True,4.153840113897468,-0.0172782573363692,1.83587252970269e-05,0.26595704347102084,199-K-34,4.0,10.0,0.695939429711906,64.6848698196165,66.8669547263331,-29.3424349098083,6.61548697079862,-0.0389872268588701,7.38304435835242e-06,0.430576075132551,0.91418727049107,22.0,both,0.0,0.2023520514984951,1.5339042933361213,1.5339042933361355,-1.7669521466680038,-2.461646856901152,0.0217089695225009,1.0975680938674481e-05,0.34950793802083063,-0.16192600660861534,0.0
199-K-36__ITER1,199-K-36,1,34.0,ULAG,0.5473319142892993,0.5277173435893379,0.31792366188483345,27.02077629277975,27.179659376139423,-11.510388146389875,8,1,INTERP+EVENT,True,9.005634125072083,-0.05139336702325111,-0.00037341640787052094,0.21318489795129372,199-K-36,1.0,34.0,0.533418373585961,26.0345578416724,26.1934409250321,-10.0172789208362,14.5456057454118,-0.0468479882677671,-0.000434792254074,0.494461009220019,0.266916993891613,8.0,both,0.0,0.013913540703338279,0.9862184511073515,0.9862184511073231,-1.4931092255536758,-5.539971620339717,-0.004545378755484011,6.137584620347905e-05,0.03325633436931885,0.051006667993220456,0.0
199-K-36__ITER2,199-K-36,2,34.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-36,2.0,34.0,,,,,,,,,,,both,0.0,,,,,,,,,,
199-K-36__ITER3,199-K-36,3,34.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,199-K-36,3.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-36__ITER4,199-K-36,4,34.0,ULAG,,,,,,,361,44,INTERP+EVENT,False,,,,,199-K-36,4.0,34.0,0.0,1001.69185657905,1009.46961249572,-497.845928289525,0.381931616453866,0.19658923787308,-0.0011143587652871,0.0006038278888684,1.29892420020125e-13,361.0,both,0.0,,,,,,,,,,0.0
199-K-37__ITER1,199-K-37,1,16.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,,199-K-37,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-K-37__ITER2,199-K-37,2,16.0,ULAG,5.293109062165513e-08,0.8442455863643743,1.6765963508907466e-14,47.11413090063664,49.7058046326453,-21.55706545031832,27,0,INTERP+EVENT,True,5.070588545996893,-0.011703174642245155,-0.00027830024265440356,0.2940917188624012,199-K-37,2.0,16.0,5.2953109119791e-08,46.0959738383592,48.6876475703679,-20.0479869191796,9.21135846566073,-0.0129149301247287,-0.0002788468552894,0.84260286651934,1.6210624033241402e-14,27.0,both,0.0,-2.20184981358718e-11,1.0181570622774387,1.018157062277396,-1.5090785311387194,-4.140769919663837,0.0012117554824835446,5.466126349964215e-07,0.0016427198450342795,5.553394756660638e-16,0.0
36-M__ITER1,36-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,36-M,1.0,,,,,,,,,,,,both,,,,,,,,,,,
36-M__ITER2,36-M,2,,NONE,,,,,,,8,2,INTERP+EVENT,False,,,,,36-M,2.0,2.0,0.018791124974354,19.0653470607537,19.2242301441134,-6.53267353037686,-83.8270725468589,0.743758035108742,-0.000109194922097,0.0086606552623108,0.323799754983225,8.0,both,,,,,,,,,,,0.0
38-M__ITER1,38-M,1,,NONE,,,,,,,3,1,INTERP+EVENT,False,,,,,38-M,1.0,,,,,,,,,,,,both,,,,,,,,,,,
38-M__ITER2,38-M,2,,NONE,,,,,,,10,5,INTERP+EVENT,False,,,,,38-M,2.0,73.0,0.0518633110058843,24.5935389237386,25.1987091097267,-9.29676946186931,-80.1166142111333,0.632186812857888,0.0003939230979814,0.25537539846889,0.0487909164511403,10.0,both,,,,,,,,,,,0.0
43-M__ITER1,43-M,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,43-M,1.0,,,,,,,,,,,,both,,,,,,,,,,,
43-M__ITER2,43-M,2,,NONE,,,,,,,8,4,INTERP+EVENT,False,,,,,43-M,2.0,9.0,0.0002294903148217,8.6049597381169,8.76384282147657,-1.30247986905845,201.705075039924,-1.68644448421016,-0.000398869890921,9.14710209324867e-06,0.002239149880792,8.0,both,,,,,,,,,,,0.0
45-M__ITER1,45-M,1,,NONE,,,,,,,2,2,INTERP+EVENT,False,,,,,45-M,1.0,,,,,,,,,,,,both,,,,,,,,,,,
45-M__ITER2,45-M,2,,NONE,,,,,,,13,13,INTERP+EVENT,False,,,,,45-M,2.0,,,,,,,,,,,,both,,,,,,,,,,,
47-D__ITER1,47-D,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,,47-D,1.0,,,,,,,,,,,,both,,,,,,,,,,,
47-D__ITER2,47-D,2,,NONE,,,,,,,18,3,INTERP+EVENT,False,,,,,47-D,2.0,86.0,0.0006501084435308,42.7653185872248,44.5460621030171,-18.3826592936124,81.1943070773749,-0.724218398539162,0.0001993174535076,9.57839141017252e-05,0.0033970607644318,18.0,both,,,,,,,,,,,0.0
47-M__ITER1,47-M,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,,47-M,1.0,,,,,,,,,,,,both,,,,,,,,,,,
