KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp,p_event,AIC_py,BIC_py,logLik,n_obs,n_cens,model_type,fit_ok,beta_intercept,beta_interp,beta_event,sigma,WELL_r,ITER_r,CLASS,p_trend_r,AIC_r,BIC_r,LAG_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff
199-K-184__ITER3,199-K-184,3,0.0,NONE,1.0,,1.0,64.4332954610056,65.52433791436393,-31.216647730502803,22,0,EVENT,True,2.088181689217531,,0.0,0.3889630721491125,199-K-184,3.0,Trend_Summary,0.591903518969922,EVENT,EVENT,0.0,both,0.0,0.408096481030078,,
199-K-185__ITER1,199-K-185,1,1.0,ULAG,0.37979592274814045,0.15570546270445734,1.0,60.709385897814485,62.79843077326133,-28.354692948907243,21,2,INTERP+EVENT,True,13.496370990973432,-0.09931178607092431,0.0,0.32842074892317213,199-K-185,1.0,Trend_Summary,0.0772844526852843,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,0.30251147006285617,,
199-K-185__ITER2,199-K-185,2,1.0,ULAG,0.47937041073784004,0.532633964020935,1.0,22.394576104196066,22.286396402306693,-9.197288052098033,7,0,INTERP+EVENT,True,36.80165783143249,-0.29297587754491927,0.0,0.2845637005987413,199-K-185,2.0,Trend_Summary,0.699140274222308,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,-0.21976986348446792,,
199-K-185__ITER3,199-K-185,3,1.0,ULAG,0.803330512731042,0.5058777975282147,1.0,70.40253620119559,72.67352463305389,-33.201268100597794,23,1,INTERP+EVENT,True,9.01192624225564,-0.06209633993989816,0.0,0.39575006241969524,199-K-185,3.0,Trend_Summary,0.178040023072959,INTERP + EVENT,INTERP + EVENT,1.0,both,0.0,0.625290489658083,,
199-K-187__ITER1,199-K-187,1,0.0,NONE,1.0,,1.0,84.33331040750097,85.76729761198612,-41.16665520375049,31,4,EVENT,True,1.4617438703761167,,0.0,0.41224902713549144,199-K-187,1.0,Trend_Summary,0.983319812739358,EVENT,EVENT,0.0,both,0.0,0.01668018726064202,,
199-K-188__ITER1,199-K-188,1,0.0,NONE,1.0,,1.0,41.73027892973084,42.36933625934609,-19.86513946486542,14,0,EVENT,True,3.1164446129344334,,0.0,0.5334367783555081,199-K-188,1.0,Trend_Summary,0.0018659888493919,EVENT,EVENT,0.0,both,0.0,0.9981340111506081,,
199-K-188__ITER2,199-K-188,2,0.0,NONE,,,,,,,355,3,EVENT,False,,,,,199-K-188,2.0,Trend_Summary,0.025559543419102,EVENT,EVENT,0.0,both,0.0,,,
199-K-189__ITER1,199-K-189,1,0.0,NONE,1.0,,1.0,58.99865196691911,59.9943842404731,-28.499325983459556,20,3,EVENT,True,2.0404997018866466,,0.0,1.1057469109324816,199-K-189,1.0,Trend_Summary,0.0256058452621848,EVENT,EVENT,0.0,both,0.0,0.9743941547378152,,
199-K-189__ITER2,199-K-189,2,0.0,NONE,1.0,,1.0,78.62268079305233,79.91851765905665,-38.31134039652616,27,0,EVENT,True,2.275004154344677,,0.0,0.6441911037258167,199-K-189,2.0,Trend_Summary,7.65326343410422e-08,EVENT,EVENT,0.0,both,0.0,0.9999999234673657,,
199-K-18__ITER1,199-K-18,1,16.0,ULAG,0.9752816888628851,0.8300144934364678,1.0,38.00446692079817,38.974280220374176,-17.002233460399086,12,0,INTERP+EVENT,True,4.729285172868549,0.003135637202320694,0.0,0.05815858822483116,199-K-18,1.0,Trend_Summary,0.150062148838976,INTERP + EVENT,INTERP + EVENT,16.0,both,0.0,0.8252195400239091,,
199-K-18__ITER2,199-K-18,2,16.0,ULAG,0.6453784667485329,0.3506040636521254,1.0,131.37469306157402,134.94307232941057,-63.68734653078702,44,4,INTERP+EVENT,True,-24.74368683186142,0.23205216984295823,0.0,1.8845956147219938,199-K-18,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,16.0,both,0.0,0.6453784667485329,,
199-K-190__ITER1,199-K-190,1,7.0,ULAG,0.025869517049050272,0.0010710119789350905,1.0,127.23296515215611,130.8902479451343,-61.616482576078056,46,0,INTERP+EVENT,True,-16.863867313957023,0.15898604540673003,0.0,0.4329141556198383,199-K-190,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,7.0,both,0.0,0.025869517049050272,,
199-K-191__ITER1,199-K-191,1,0.0,NONE,,,1.0,85.27509607000324,86.70908327448839,-41.63754803500162,31,7,EVENT,True,1.3216835431831195,,0.0,0.530010043818373,199-K-191,1.0,Trend_Summary,4.73714438862238e-05,EVENT,EVENT,0.0,both,0.0,,,
199-K-192__ITER1,199-K-192,1,0.0,NONE,1.0,,1.0,84.53762912357807,85.90492495356455,-41.268814561789036,29,5,EVENT,True,1.7068022356479804,,0.0,0.3324227423957202,199-K-192,1.0,Trend_Summary,0.0453802636551308,EVENT,EVENT,0.0,both,0.0,0.9546197363448692,,
199-K-193__ITER1,199-K-193,1,0.0,NONE,1.0,,1.0,78.62268079305231,79.91851765905665,-38.311340396526155,27,0,EVENT,True,3.06491380809788,,0.0,0.45841811106676406,199-K-193,1.0,Trend_Summary,0.0758561149178,EVENT,EVENT,0.0,both,0.0,0.9241438850822,,
199-K-193__ITER2,199-K-193,2,0.0,NONE,,,,,,,84,0,EVENT,False,,,,,199-K-193,2.0,Trend_Summary,2.2204460492503099e-16,EVENT,EVENT,0.0,both,0.0,,,
199-K-194__ITER1,199-K-194,1,0.0,NONE,1.0,,1.0,87.59329234639148,88.96058817637795,-42.79664617319574,29,2,EVENT,True,2.055806626433424,,0.0,0.600285523261038,199-K-194,1.0,Trend_Summary,2.82101619863973e-06,EVENT,EVENT,0.0,both,0.0,0.9999971789838014,,
199-K-196__ITER1,199-K-196,1,0.0,ULAG,0.8772706837603235,0.608732996178069,1.0,152.97759692386276,156.8800843610256,-74.48879846193138,52,1,INTERP+EVENT,True,5.64822338529984,-0.02625930364134846,0.0,0.3385493893168996,199-K-196,1.0,Trend_Summary,0.0001848383121614,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.877085845448162,,
199-K-196__ITER2,199-K-196,2,0.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-196,2.0,Trend_Summary,,,,0.0,both,0.0,,,
199-K-196__ITER3,199-K-196,3,0.0,ULAG,,,,,,,108,1,INTERP+EVENT,False,,,,,199-K-196,3.0,Trend_Summary,0.0004125273102258,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,,,
199-K-197__ITER1,199-K-197,1,10.0,ULAG,0.0711360522326614,0.016277700844514645,1.0,70.83100503423158,73.26875668396798,-33.41550251711579,25,7,INTERP+EVENT,True,-50.131471154894385,0.4322719701268046,0.0,0.8381352437252856,199-K-197,1.0,Trend_Summary,9.18695363005817e-07,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,0.07113513353729839,,
199-K-198__ITER1,199-K-198,1,2.0,ULAG,,,,,,,154,21,INTERP+EVENT,False,,,,,199-K-198,1.0,Trend_Summary,5.26892427799019e-07,INTERP + EVENT,INTERP + EVENT,2.0,both,0.0,,,
199-K-199__ITER1,199-K-199,1,72.0,ULAG,,0.036988651587188025,1.0,442.0356890380024,448.0301135855306,-219.0178445190012,148,21,INTERP+EVENT,True,-18.515534272442682,0.16633437880669275,0.0,0.9447759925205972,199-K-199,1.0,Trend_Summary,2.35976738149901e-09,INTERP + EVENT,INTERP + EVENT,72.0,both,0.0,,,
199-K-19__ITER1,199-K-19,1,20.0,ULAG,,,,,,,3,0,INTERP+EVENT,False,,,,,199-K-19,1.0,Trend_Summary,,,,,both,,,,
199-K-19__ITER2,199-K-19,2,20.0,ULAG,0.9987251225676094,0.959999595688211,1.0,113.07258682844456,116.39971012070384,-54.53629341422228,39,7,INTERP+EVENT,True,0.7255004968464838,0.00487499710062501,0.0,0.637844312018993,199-K-19,2.0,Trend_Summary,3.32314790019161e-07,INTERP + EVENT,INTERP + EVENT,20.0,both,0.0,0.9987247902528193,,
199-K-200__ITER1,199-K-200,1,42.0,ULAG,,,,,,,46,5,INTERP+EVENT,False,,,,,199-K-200,1.0,Trend_Summary,2.0556737423405e-09,INTERP + EVENT,INTERP + EVENT,42.0,both,0.0,,,
199-K-201__ITER1,199-K-201,1,10.0,ULAG,0.17177459441379683,0.05626027995644042,1.0,132.81833764474862,136.4756204377268,-64.40916882237431,46,1,INTERP+EVENT,True,-41.70600917440993,0.38095410187505124,0.0,1.1084817457523644,199-K-201,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,0.17177459441379683,,
199-K-202__ITER1,199-K-202,1,21.0,ULAG,0.8956358831506073,0.6398797370891562,1.0,99.59437478229796,102.58738990523092,-47.79718739114898,33,1,INTERP+EVENT,True,-1.9010784274832622,0.03586530975113572,0.0,0.4270979878041787,199-K-202,1.0,Trend_Summary,0.0014454120068385,INTERP + EVENT,INTERP + EVENT,21.0,both,0.0,0.8941904711437688,,
199-K-203__ITER1,199-K-203,1,44.0,ULAG,,0.8639995875135401,1.0,96.46597747741849,99.33395188638879,-46.232988738709246,31,3,INTERP+EVENT,True,-1.4737584402229293,0.029841109523732347,0.0,0.9643204992312241,199-K-203,1.0,Trend_Summary,0.686886315867959,INTERP + EVENT,INTERP + EVENT,44.0,both,0.0,,,
199-K-204__ITER1,199-K-204,1,12.0,ULAG,,,,,,,6,2,INTERP+EVENT,False,,,,,199-K-204,1.0,Trend_Summary,,,,,both,,,,
199-K-204__ITER2,199-K-204,2,12.0,ULAG,0.6822214560500306,0.37786086760584325,1.0,47.66325268119917,49.07935308340359,-21.831626340599584,15,1,INTERP+EVENT,True,18.644851202983183,-0.1462021534443805,0.0,0.3933489574575478,199-K-204,2.0,Trend_Summary,0.250094095279674,INTERP + EVENT,INTERP + EVENT,12.0,both,0.0,0.43212736077035657,,
199-K-204__ITER3,199-K-204,3,12.0,ULAG,0.3947422965086429,0.15591952923296315,1.0,67.41212824561946,69.68311667747776,-31.706064122809728,23,0,INTERP+EVENT,True,14.218148609803114,-0.1073391462366947,0.0,0.3937044514855445,199-K-204,3.0,Trend_Summary,0.492880005693791,INTERP + EVENT,INTERP + EVENT,12.0,both,0.0,-0.09813770918514808,,
199-K-205__ITER1,199-K-205,1,24.0,ULAG,,,,,,,94,0,INTERP+EVENT,False,,,,,199-K-205,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,24.0,both,0.0,,,
199-K-205__ITER2,199-K-205,2,24.0,ULAG,0.6753367088287356,0.38105364154097876,1.0,57.13457649260064,59.023454450933514,-26.56728824630032,19,0,INTERP+EVENT,True,-17.474724814828065,0.18299491666897735,0.0,0.7076150052976492,199-K-205,2.0,Trend_Summary,1.00594794716358e-08,INTERP + EVENT,INTERP + EVENT,24.0,both,0.0,0.6753366987692562,,
199-K-205__ITER3,199-K-205,3,24.0,ULAG,,,,,,,304,0,INTERP+EVENT,False,,,,,199-K-205,3.0,Trend_Summary,2.2381096975721e-11,INTERP + EVENT,INTERP + EVENT,24.0,both,0.0,,,
199-K-205__ITER4,199-K-205,4,24.0,ULAG,,,,,,,92,0,INTERP+EVENT,False,,,,,199-K-205,4.0,Trend_Summary,3.0087043967341704e-14,INTERP + EVENT,INTERP + EVENT,24.0,both,0.0,,,
199-K-206__ITER1,199-K-206,1,25.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-206,1.0,Trend_Summary,,,,,both,,,,
199-K-206__ITER2,199-K-206,2,25.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-206,2.0,Trend_Summary,,,,,both,,,,
199-K-206__ITER3,199-K-206,3,25.0,ULAG,0.6267607790082801,0.3251946943002888,1.0,30.972100167231424,31.767890712828166,-13.486050083615712,11,1,INTERP+EVENT,True,-2.288651301879561,0.033217241277586476,0.0,0.14532484061098264,199-K-206,3.0,Trend_Summary,0.0090499937405563,INTERP + EVENT,INTERP + EVENT,25.0,both,0.0,0.6177107852677238,,
199-K-207__ITER1,199-K-207,1,32.0,ULAG,0.9989512495388946,0.9933268363947586,1.0,89.13421339071101,91.93660815403533,-42.567106695355506,30,0,INTERP+EVENT,True,3.3165906378914,0.005534721886298585,0.0,0.6518405590851166,199-K-207,1.0,Trend_Summary,2.87209085403362e-08,INTERP + EVENT,INTERP + EVENT,32.0,both,0.0,0.998951220817986,,
199-K-208__ITER1,199-K-208,1,7.0,ULAG,0.9174882793484012,0.6789458903262797,1.0,284.01849669489565,289.14719307783133,-140.00924834744782,96,6,INTERP+EVENT,True,5.682532833813209,-0.03589795095356823,0.0,0.8446968900423257,199-K-208,1.0,Trend_Summary,2.47840103995145e-09,INTERP + EVENT,INTERP + EVENT,7.0,both,0.0,0.9174882768700001,,
199-K-209__ITER1,199-K-209,1,78.0,ULAG,0.9955504978505738,0.9798666689252777,1.0,43.721360068438216,44.99947472766873,-19.860680034219108,14,0,INTERP+EVENT,True,1.8584308448672315,-0.005684127851534783,0.0,0.1449581670002768,199-K-209,1.0,Trend_Summary,0.624022463424119,INTERP + EVENT,INTERP + EVENT,78.0,both,0.0,0.37152803442645477,,
199-K-20__ITER1,199-K-20,1,8.0,ULAG,0.7930812991996155,0.8456414213573269,1.0,37.59086571382528,38.560679013401284,-16.79543285691264,12,0,INTERP+EVENT,True,14.37028355866454,-0.10554988750365633,0.0,0.42399347575089846,199-K-20,1.0,Trend_Summary,0.282600965738949,INTERP + EVENT,INTERP + EVENT,8.0,both,0.0,0.5104803334606665,,
199-K-20__ITER2,199-K-20,2,8.0,ULAG,0.5100766873226978,0.2551147401417818,1.0,131.58429045752078,135.48677789468363,-63.79214522876039,52,28,INTERP+EVENT,True,15.927901763422927,-0.1296117531834809,0.0,0.8119422197574021,199-K-20,2.0,Trend_Summary,,,,,both,,,,
199-K-210__ITER1,199-K-210,1,,NONE,,,,,,,128,0,INTERP+EVENT,False,,,,,199-K-210,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,85.0,both,,,,
199-K-212__ITER1,199-K-212,1,,NONE,,,,,,,59,1,INTERP+EVENT,False,,,,,199-K-212,1.0,Trend_Summary,4.05029165762016e-09,INTERP + EVENT,INTERP + EVENT,66.0,both,,,,
199-K-212__ITER2,199-K-212,2,,NONE,,,,,,,70,3,INTERP+EVENT,False,,,,,199-K-212,2.0,Trend_Summary,0.0867917979482875,INTERP + EVENT,INTERP + EVENT,24.0,both,,,,
199-K-21__ITER1,199-K-21,1,6.0,ULAG,,,,,,,1,0,INTERP+EVENT,False,,,,,199-K-21,1.0,Trend_Summary,,,,,both,,,,
199-K-21__ITER2,199-K-21,2,6.0,ULAG,0.02556263578433371,0.0013774934565211187,1.0,100.4345906332677,103.60162851017992,-48.21729531663385,36,13,INTERP+EVENT,True,-50.88600161923874,0.43851231102293625,0.0,1.0872776455203153,199-K-21,2.0,Trend_Summary,0.0002837572908578,INTERP + EVENT,INTERP + EVENT,6.0,both,0.0,0.02527887849347591,,
199-K-220__ITER1,199-K-220,1,,NONE,,,,,,,435,8,INTERP+EVENT,False,,,,,199-K-220,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,89.0,both,,,,
199-K-221__ITER1,199-K-221,1,46.0,ULAG,,,,,,,31,1,INTERP+EVENT,False,,,,,199-K-221,1.0,Trend_Summary,0.936771879083307,INTERP + EVENT,INTERP + EVENT,46.0,both,0.0,,,
199-K-222__ITER1,199-K-222,1,49.0,ULAG,0.004667792689896477,0.00027986584862503804,1.0,69.88854284015476,72.48021657216341,-32.94427142007738,27,0,INTERP+EVENT,True,-32.276100163402795,0.29366666083365617,0.0,0.4220239766911665,199-K-222,1.0,Trend_Summary,0.600917055077923,INTERP + EVENT,INTERP + EVENT,49.0,both,0.0,-0.5962492623880266,,
199-K-223__ITER1,199-K-223,1,20.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-223,1.0,Trend_Summary,,,,,both,,,,
199-K-223__ITER2,199-K-223,2,20.0,ULAG,0.7096913460490196,0.418021680631703,1.0,34.530797475820364,35.32658802141711,-15.265398737910182,11,0,INTERP+EVENT,True,-6.890421722806119,0.07585120067657318,0.0,0.2555347388566836,199-K-223,2.0,Trend_Summary,0.533496947794968,INTERP + EVENT,INTERP + EVENT,20.0,both,0.0,0.1761943982540516,,
199-K-223__ITER3,199-K-223,3,20.0,ULAG,0.9909541006257926,0.892983381144587,1.0,135.8402305494763,139.49751334245448,-65.92011527473815,46,1,INTERP+EVENT,True,2.9893521289900566,-0.010366032644622585,0.0,0.5651403821364437,199-K-223,3.0,Trend_Summary,0.0685357685844874,INTERP + EVENT,INTERP + EVENT,20.0,both,0.0,0.9224183320413052,,
199-K-224__ITER1,199-K-224,1,13.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-224,1.0,Trend_Summary,,,,,both,,,,
199-K-224__ITER2,199-K-224,2,13.0,ULAG,0.14807949646087537,0.03794346874413546,1.0,31.396635708150846,32.192426253747584,-13.698317854075423,11,0,INTERP+EVENT,True,14.226932703186563,-0.08033722067809328,0.0,0.0853952130398531,199-K-224,2.0,Trend_Summary,0.0221373321826449,INTERP + EVENT,INTERP + EVENT,13.0,both,0.0,0.12594216427823046,,
199-K-224__ITER3,199-K-224,3,13.0,ULAG,0.10937557964300604,0.0034371095259381765,1.0,300.3890337699402,305.7159119581644,-148.1945168849701,106,0,INTERP+EVENT,True,16.573966793508454,-0.12135480817111655,0.0,0.5530743482198066,199-K-224,3.0,Trend_Summary,0.0403519784277953,INTERP + EVENT,INTERP + EVENT,13.0,both,0.0,0.06902360121521073,,
199-K-225__ITER1,199-K-225,1,47.0,ULAG,0.5495807675531912,0.29359320852312687,1.0,102.12849825988464,105.23919438286346,-49.06424912994232,35,0,INTERP+EVENT,True,-5.8059865110663225,0.06820947265285111,0.0,0.3459421333624877,199-K-225,1.0,Trend_Summary,0.0027249796851146,INTERP + EVENT,INTERP + EVENT,47.0,both,0.0,0.5468557878680765,,
199-K-226__ITER1,199-K-226,1,,NONE,,,,,,,105,0,INTERP+EVENT,False,,,,,199-K-226,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,71.0,both,,,,
199-K-227__ITER1,199-K-227,1,28.0,ULAG,0.031989037140438104,0.0046382950311059665,1.0,60.09452758503929,62.18357246048613,-28.047263792519644,21,3,INTERP+EVENT,True,73.61946388041976,-0.6062652072124092,0.0,0.584205476601987,199-K-227,1.0,Trend_Summary,0.0005545941171238,INTERP + EVENT,INTERP + EVENT,28.0,both,0.0,0.0314344430233143,,
199-K-228__ITER1,199-K-228,1,46.0,ULAG,0.74928203437266,0.4338736270514324,1.0,63.01813875770182,65.10718363314867,-29.50906937885091,21,0,INTERP+EVENT,True,-3.5126577575951288,0.050453168818890524,0.0,0.29514312881052956,199-K-228,1.0,Trend_Summary,0.0912546342439831,INTERP + EVENT,INTERP + EVENT,46.0,both,0.0,0.658027400128677,,
199-K-229__ITER1,199-K-229,1,26.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-229,1.0,Trend_Summary,,,,,both,,,,
199-K-229__ITER2,199-K-229,2,26.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-229,2.0,Trend_Summary,,,,,both,,,,
199-K-229__ITER3,199-K-229,3,26.0,ULAG,0.9999715512801532,0.9938468333695925,1.0,29.833542587930562,31.922587463377408,-12.916771293965281,21,18,INTERP+EVENT,True,-0.4477604030660225,-0.0035864779118759287,0.0,1.4361683695710517,199-K-229,3.0,Trend_Summary,,,,,both,,,,
199-K-22__ITER1,199-K-22,1,9.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,,199-K-22,1.0,Trend_Summary,,,,,both,,,,
199-K-22__ITER2,199-K-22,2,9.0,ULAG,0.13919165490110563,0.04362129827948368,1.0,117.52822999211871,120.90598890034659,-56.764114996059355,40,4,INTERP+EVENT,True,-44.33737867679755,0.3947433854534921,0.0,1.3765731776141061,199-K-22,2.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,9.0,both,0.0,0.13919165490110563,,
199-K-230__ITER1,199-K-230,1,17.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-230,1.0,Trend_Summary,,,,,both,,,,
199-K-230__ITER2,199-K-230,2,17.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-230,2.0,Trend_Summary,,,,,both,,,,
199-K-230__ITER3,199-K-230,3,17.0,ULAG,0.9670054290030032,0.7955917289652298,1.0,65.37383236117375,67.4628772366206,-30.686916180586877,21,1,INTERP+EVENT,True,-1.2963769260803193,0.024729340206454214,0.0,0.3320304061255246,199-K-230,3.0,Trend_Summary,0.742405146379176,INTERP + EVENT,INTERP + EVENT,17.0,both,0.0,0.22460028262382725,,
199-K-231__ITER1,199-K-231,1,34.0,ULAG,0.9156706731617733,0.6751809910676237,1.0,54.905590183229535,56.686333699021866,-25.452795091614767,18,0,INTERP+EVENT,True,-4.64252859610981,0.05812588655111571,0.0,0.46517443332530395,199-K-231,1.0,Trend_Summary,0.0018728232035455,INTERP + EVENT,INTERP + EVENT,34.0,both,0.0,0.9137978499582278,,
199-K-232__ITER1,199-K-232,1,12.0,ULAG,0.20785760853566237,0.06252232989523361,1.0,53.3885072749115,55.16925079070383,-24.69425363745575,18,1,INTERP+EVENT,True,-10.35702322200465,0.09798761405521517,0.0,0.19365506588190806,199-K-232,1.0,Trend_Summary,0.0183442222894612,INTERP + EVENT,INTERP + EVENT,12.0,both,0.0,0.18951338624620118,,
199-K-233__ITER1,199-K-233,1,79.0,ULAG,0.057768038938515565,0.003873641003193326,1.0,21.000377299707626,21.1592603830673,-8.500188649853813,8,0,INTERP+EVENT,True,40.503093780875076,-0.32345824021423214,0.0,0.13811331404624264,199-K-233,1.0,Trend_Summary,0.173504054142034,INTERP + EVENT,INTERP + EVENT,79.0,both,0.0,-0.11573601520351842,,
199-K-234__ITER1,199-K-234,1,,NONE,,,,,,,80,0,INTERP+EVENT,False,,,,,199-K-234,1.0,Trend_Summary,9.67121538575366e-06,INTERP + EVENT,INTERP + EVENT,31.0,both,,,,
199-K-235__ITER1,199-K-235,1,29.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-235,1.0,Trend_Summary,,,,,both,,,,
199-K-235__ITER2,199-K-235,2,29.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-235,2.0,Trend_Summary,,,,,both,,,,
199-K-235__ITER3,199-K-235,3,29.0,ULAG,,0.092707458641851,1.0,270.20191316334655,275.22363217638025,-133.10095658167327,91,13,INTERP+EVENT,True,19.870714539608457,-0.15868736489237073,0.0,0.7133739560250839,199-K-235,3.0,Trend_Summary,0.0004060388530774,INTERP + EVENT,INTERP + EVENT,29.0,both,0.0,,,
199-K-236__ITER1,199-K-236,1,24.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-236,1.0,Trend_Summary,,,,,both,,,,
199-K-236__ITER2,199-K-236,2,24.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,,199-K-236,2.0,Trend_Summary,,,,,both,,,,
199-K-236__ITER3,199-K-236,3,24.0,ULAG,,,,,,,126,0,INTERP+EVENT,False,,,,,199-K-236,3.0,Trend_Summary,1.99840144432528e-15,INTERP + EVENT,INTERP + EVENT,24.0,both,0.0,,,
199-K-238__ITER1,199-K-238,1,23.0,ULAG,0.2938086904180319,0.10998689569315387,1.0,100.87604445170149,103.98674057468031,-48.438022225850744,35,0,INTERP+EVENT,True,-43.105390232095914,0.3839180897919113,0.0,1.147475431051229,199-K-238,1.0,Trend_Summary,3.47472329442766e-06,INTERP + EVENT,INTERP + EVENT,23.0,both,0.0,0.2938052156947375,,
199-K-239__ITER1,199-K-239,1,15.0,ULAG,0.10304734806242899,0.02065624618564018,1.0,39.185145516828726,40.463260176059244,-17.592572758414363,14,0,INTERP+EVENT,True,-7.15207298977714,0.08253077257107994,0.0,0.15638599654947655,199-K-239,1.0,Trend_Summary,0.0003040121745522,INTERP + EVENT,INTERP + EVENT,15.0,both,0.0,0.10274333588787679,,
199-K-240__ITER1,199-K-240,1,,NONE,,,,,,,366,4,INTERP+EVENT,False,,,,,199-K-240,1.0,Trend_Summary,0.0,INTERP + EVENT,INTERP + EVENT,89.0,both,,,,
199-K-242__ITER1,199-K-242,1,10.0,ULAG,0.9559708639474237,0.9099826003457785,1.0,23.77508377799019,23.666904076100817,-9.887541888995095,7,0,INTERP+EVENT,True,8.096755717237556,-0.0529407028506609,0.0,0.1423570163152841,199-K-242,1.0,Trend_Summary,0.112291815313608,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,0.8436790486338157,,
199-K-31__ITER1,199-K-31,1,0.0,ULAG,0.10762209337749618,0.02342604919071244,1.0,48.13704359590711,50.025921554239986,-22.068521797953554,19,2,INTERP+EVENT,True,17.05106749909002,-0.12854006125383394,0.0,0.29733381521976854,199-K-31,1.0,Trend_Summary,0.093560406800767,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.014061686576729182,,
199-K-31__ITER2,199-K-31,2,0.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-K-31,2.0,Trend_Summary,,,,0.0,both,0.0,,,
199-K-31__ITER3,199-K-31,3,0.0,ULAG,0.10766740239713035,0.02990538718586175,1.0,64.25064299281328,66.43272789952992,-30.125321496406645,22,1,INTERP+EVENT,True,30.230024227687963,-0.23763615453209033,0.0,0.5136286468682647,199-K-31,3.0,Trend_Summary,0.0204578061080934,INTERP + EVENT,INTERP + EVENT,0.0,both,0.0,0.08720959628903695,,
199-K-32A__ITER1,199-K-32A,1,15.0,ULAG,,,,,,,3,0,INTERP+EVENT,False,,,,,199-K-32A,1.0,Trend_Summary,,,,,both,,,,
199-K-32A__ITER2,199-K-32A,2,15.0,ULAG,0.2401531708805965,0.08535232101834582,1.0,125.46929613570538,129.0376754035419,-60.73464806785269,44,1,INTERP+EVENT,True,-4.47791580331439,0.05894982616054459,0.0,0.27312777240092784,199-K-32A,2.0,Trend_Summary,5.58050429200208e-08,INTERP + EVENT,INTERP + EVENT,15.0,both,0.0,0.2401531150755536,,
199-K-32B__ITER1,199-K-32B,1,0.0,NONE,,,,,,,1,0,EVENT,False,,,,,199-K-32B,1.0,Trend_Summary,,,,,both,,,,
199-K-32B__ITER2,199-K-32B,2,0.0,NONE,1.0,,1.0,41.73027892973084,42.36933625934609,-19.86513946486542,14,0,EVENT,True,1.7883989185713978,,0.0,0.23183490314766242,199-K-32B,2.0,Trend_Summary,0.0018995505237038,EVENT,EVENT,0.0,both,0.0,0.9981004494762962,,
199-K-34__ITER1,199-K-34,1,10.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,,199-K-34,1.0,Trend_Summary,,,,,both,,,,
199-K-34__ITER2,199-K-34,2,10.0,ULAG,0.9635825796567851,0.7854014313190589,1.0,65.14052873425997,67.22957360970682,-30.570264367129987,21,2,INTERP+EVENT,True,8.165688317134363,-0.049036307253577036,0.0,1.0892125977860991,199-K-34,2.0,Trend_Summary,0.0006373717170222,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,0.9629452079397629,,
199-K-34__ITER3,199-K-34,3,10.0,ULAG,0.36494608748535473,0.4753213331079911,1.0,38.876390579663976,40.00628929458705,-17.438195289831988,13,0,INTERP+EVENT,True,11.560483748934853,-0.0801768592403606,0.0,0.14712644724876137,199-K-34,3.0,Trend_Summary,0.0535186131991069,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,0.31142747428624784,,
199-K-34__ITER4,199-K-34,4,10.0,ULAG,,,,,,,22,0,INTERP+EVENT,False,,,,,199-K-34,4.0,Trend_Summary,0.695939429711906,INTERP + EVENT,INTERP + EVENT,10.0,both,0.0,,,
